"id","taxon_group","language_iso","kingdom_taxon","kingdom_taxa_taxon_list_id","order_taxon","order_taxa_taxon_list_id","family_taxon","family_taxa_taxon_list_id","parent_id","taxonomic_sort_order","taxon","authority","taxon_rank","taxon_rank_sort_order","preferred","preferred_taxon","preferred_authority","default_common_name","freshwater_flag","non_native_flag"
526707,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,395283,NULL,"Cacoecimorpha",NULL,"Genus",230,False,"Cacoecimorpha","Obraztsov, 1954",NULL,False,False
518373,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,397783,NULL,"Cabera",NULL,"Genus",230,False,"Cabera","Treitschke, 1825",NULL,False,False
532499,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,398395,NULL,"Bupalus",NULL,"Genus",230,False,"Bupalus","Leach, [1815]",NULL,False,False
492379,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Bucculatricidae",254855,254855,NULL,"Bucculatrix",NULL,"Genus",230,False,"Bucculatrix","Zeller, 1839",NULL,False,False
480261,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gelechiidae",213249,397710,NULL,"Bryotropha",NULL,"Genus",230,False,"Bryotropha","Heinemann, 1870",NULL,False,False
514956,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,14852,NULL,"Brithys",NULL,"Genus",230,False,"Brithys","Hübner, [1821]",NULL,False,False
512741,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pterophoridae",202596,398669,NULL,"Buckleria",NULL,"Genus",230,False,"Buckleria","Tutt, 1905",NULL,False,False
403770,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,212899,NULL,"Eupithecia constrictata","Guenée, [1858]","Species",300,False,"Eupithecia distinctaria","Herrich-Schäffer, 1848","Thyme Pug",False,False
509199,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Oecophoridae",166403,397596,NULL,"Borkhausenia",NULL,"Genus",230,False,"Borkhausenia","Hübner, [1825]",NULL,False,False
490496,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,399936,NULL,"Brachylomia",NULL,"Genus",230,False,"Brachylomia","Hampson, 1906",NULL,False,False
537869,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gelechiidae",213249,399813,NULL,"Brachmia",NULL,"Genus",230,False,"Brachmia","Hübner, [1825]",NULL,False,False
476147,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,395067,NULL,"Brachionycha",NULL,"Genus",230,False,"Brachionycha","Hübner, [1819]",NULL,False,False
512983,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Nepticulidae",215171,399961,NULL,"Bohemannia",NULL,"Genus",230,False,"Bohemannia","Stainton, 1859",NULL,False,False
534081,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,NULL,NULL,42968,NULL,"Boarmia",NULL,"Genus",230,True,"Boarmia",NULL,NULL,False,False
501657,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,NULL,NULL,42968,NULL,"Blastodacninae",NULL,"Subfamily",190,True,"Blastodacninae",NULL,NULL,False,False
489697,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Parametriotidae",394623,394623,NULL,"Blastodacna",NULL,"Genus",230,False,"Blastodacna","Wocke, [1876]",NULL,False,False
528111,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Blastobasidae",185511,93633,NULL,"Blastobasis wolffi",NULL,"Species",300,False,"Blastobasis wolffi","Karsholt & Sinev, 2004","Marsh Dowd",False,False
516635,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Blastobasidae",185511,185511,NULL,"Blastobasis",NULL,"Genus",230,False,"Blastobasis","Zeller, 1855",NULL,False,False
520506,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,396835,NULL,"Blastesthia",NULL,"Genus",230,False,"Pseudococcyx","Swatschek, 1958",NULL,False,False
516769,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Blastobasidae",185511,93633,NULL,"Blastobasis lacticolella",NULL,"Species",300,False,"Blastobasis lacticolella","Rebel, 1940","Wakely's Dowd",False,False
483787,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,395478,NULL,"Biston",NULL,"Genus",230,False,"Biston","Leach, [1815]",NULL,False,False
530071,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Oecophoridae",166403,394730,NULL,"Bisigna",NULL,"Genus",230,False,"Bisigna","Toll, 1956",NULL,False,False
501338,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Elachistidae",179546,179546,NULL,"Biselachista",NULL,"Genus",230,False,"Elachista","Treitschke, 1833",NULL,False,False
533847,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,399936,NULL,"Blepharita",NULL,"Genus",230,False,"Mniotype","Franclemont, 1941",NULL,False,False
507087,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Sesiidae",168822,395135,NULL,"Bembecia",NULL,"Genus",230,False,"Bembecia","Hübner, [1819]",NULL,False,False
501456,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,NULL,NULL,42968,NULL,"Bedelliinae",NULL,"Subfamily",190,True,"Bedelliinae",NULL,NULL,False,False
537472,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Bedelliidae",286197,286197,NULL,"Bedellia",NULL,"Genus",230,False,"Bedellia","Stainton, 1849",NULL,False,False
511529,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Batrachedridae",214361,214361,NULL,"Batrachedra",NULL,"Genus",230,False,"Batrachedra","Herrich-Schäffer, 1853",NULL,False,False
531251,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Oecophoridae",166403,397596,NULL,"Batia",NULL,"Genus",230,False,"Batia","Stephens, 1834",NULL,False,False
528464,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Psychidae",55847,397896,NULL,"Bankesia",NULL,"Genus",230,False,"Bankesia","Tutt, 1899",NULL,False,False
536543,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396070,NULL,"Axylia",NULL,"Genus",230,False,"Axylia","Hübner, [1821]",NULL,False,False
514267,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Blastobasidae",185511,185511,NULL,"Auximobasis",NULL,"Genus",230,False,"Auximobasis","Walsingham, 1892",NULL,False,False
488459,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396881,NULL,"Autographa",NULL,"Genus",230,False,"Autographa","Hübner, [1821]",NULL,False,False
515368,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Coleophoridae",116826,116826,NULL,"Augasma",NULL,"Genus",230,False,"Augasma","Herrich-Schäffer, 1853",NULL,False,False
500766,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,399936,NULL,"Atethmia",NULL,"Genus",230,False,"Atethmia","Hübner, [1821]",NULL,False,False
501760,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Praydidae",290697,290697,NULL,"Atemelia",NULL,"Genus",230,False,"Atemelia","Herrich-Schäffer, 1853",NULL,False,False
531175,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tineidae",179979,179979,NULL,"Ateliotum",NULL,"Genus",230,False,"Ateliotum","Zeller, 1839",NULL,False,False
509093,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,398581,NULL,"Bactra",NULL,"Genus",230,False,"Bactra","Stephens, 1834",NULL,False,False
533756,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Psychidae",55847,394931,NULL,"Bacotia",NULL,"Genus",230,False,"Bacotia","Tutt, 1899",NULL,False,False
524720,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,395514,NULL,"Asthena",NULL,"Genus",230,False,"Asthena","Hübner, [1825]",NULL,False,False
519247,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,399824,NULL,"Assara",NULL,"Genus",230,False,"Assara","Walker, 1863",NULL,False,False
518152,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,395307,NULL,"Aspitates",NULL,"Genus",230,False,"Aspitates","Treitschke, 1825",NULL,False,False
522312,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,398840,NULL,"Atolmis",NULL,"Genus",230,False,"Atolmis","Hübner, [1819]",NULL,False,False
520281,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gelechiidae",213249,397856,NULL,"Athrips",NULL,"Genus",230,False,"Athrips","Billberg, 1820",NULL,False,False
473690,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,400338,NULL,"Athetis",NULL,"Genus",230,False,"Athetis","Hübner, [1821]",NULL,False,False
511884,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,398067,NULL,"Aspilapteryx",NULL,"Genus",230,False,"Aspilapteryx","Spuler, 1910",NULL,False,False
231215,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,72459,NULL,"Autographa bimaculata","(Stephens, 1830)","Species",300,True,"Autographa bimaculata","(Stephens, 1830)","Double-spotted Spangle",False,False
535708,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gelechiidae",213249,397856,NULL,"Aroga",NULL,"Genus",230,False,"Aroga","Busck, 1914",NULL,False,False
530673,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gelechiidae",213249,397710,NULL,"Aristotelia",NULL,"Genus",230,False,"Aristotelia","Hübner, [1825]",NULL,False,False
485971,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,395283,NULL,"Argyrotaenia",NULL,"Genus",230,False,"Argyrotaenia","Stephens, 1852",NULL,False,False
533862,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,NULL,NULL,42968,NULL,"Argyresthiinae",NULL,"Subfamily",190,True,"Argyresthiinae",NULL,NULL,False,False
478034,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Argyresthiidae",285749,285749,NULL,"Argyresthia",NULL,"Genus",230,False,"Argyresthia","Hübner, [1825]",NULL,False,False
488403,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gelechiidae",213249,397710,NULL,"Argolamprotes",NULL,"Genus",230,False,"Argolamprotes","Benander, 1945",NULL,False,False
493310,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,399936,NULL,"Aporophyla",NULL,"Genus",230,False,"Aporophyla","Guenée, 1841",NULL,False,False
497177,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,19215,NULL,"Aporophyla australis",NULL,"Species",300,False,"Aporophyla australis","(Boisduval, 1829)","Feathered Brindle",False,False
515052,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,399824,NULL,"Apomyelois",NULL,"Genus",230,False,"Apomyelois","Heinrich, 1956",NULL,False,False
501380,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,226431,NULL,"Apomyelois bistriatella",NULL,"Species",300,False,"Apomyelois bistriatella","(Hulst, 1887)","Heath Knot-horn",False,False
507893,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gelechiidae",213249,397710,NULL,"Apodia",NULL,"Genus",230,False,"Apodia","Heinemann, 1870",NULL,False,False
510986,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Limacodidae",58774,58774,NULL,"Apoda",NULL,"Genus",230,False,"Apoda","Haworth, 1809",NULL,False,False
518083,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,395478,NULL,"Apocheima",NULL,"Genus",230,False,"Apocheima","Hübner, [1825]",NULL,False,False
514394,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Oecophoridae",166403,396163,NULL,"Aplota",NULL,"Genus",230,False,"Aplota","Stephens, 1834",NULL,False,False
480535,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,397212,NULL,"Aplocera",NULL,"Genus",230,False,"Aplocera","Stephens, 1827",NULL,False,False
476690,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,399617,NULL,"Aplasta",NULL,"Genus",230,False,"Aplasta","Hübner, [1823]",NULL,False,False
501047,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,399767,NULL,"Aphomia",NULL,"Genus",230,False,"Aphomia","Hübner, [1825]",NULL,False,False
495792,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,395283,NULL,"Aphelia",NULL,"Genus",230,False,"Aphelia","Hübner, [1825]",NULL,False,False
474817,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397064,NULL,"Arenostola",NULL,"Genus",230,False,"Arenostola","Hampson, 1910",NULL,False,False
487047,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,111775,NULL,"Arenipses",NULL,"Genus",230,False,"Arenipses","Hampson, 1901",NULL,False,False
516065,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,397970,NULL,"Arctornis",NULL,"Genus",230,False,"Arctornis","Germar, 1810",NULL,False,False
499079,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,398405,NULL,"Arctia",NULL,"Genus",230,False,"Arctia","Schrank, 1802",NULL,False,False
530093,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,216863,NULL,"Arctia villica",NULL,"Species",300,False,"Arctia villica","(Linnaeus, 1758)","Cream-spot Tiger",False,False
481791,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,395283,NULL,"Archips",NULL,"Genus",230,False,"Archips","Hübner, 1822",NULL,False,False
530090,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tineidae",179979,395149,NULL,"Archinemapogon",NULL,"Genus",230,False,"Archinemapogon","Zagulajev, 1962",NULL,False,False
507843,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397064,NULL,"Archanara",NULL,"Genus",230,False,"Archanara","Walker, 1866",NULL,False,False
483553,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gelechiidae",213249,398404,NULL,"Aproaerema",NULL,"Genus",230,False,"Aproaerema","Durrant, 1897",NULL,False,False
35867,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gelechiidae",213249,397856,NULL,"Aroga","Busck","Genus",230,False,"Aroga","Busck, 1914",NULL,False,False
35966,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Sphingidae",144827,394127,NULL,"Deilephila","Laspeyres","Genus",230,False,"Deilephila","Laspeyres, 1809",NULL,False,False
39463,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Oecophoridae",166403,394730,NULL,"Bisigna","Toll, 1956","Genus",230,True,"Bisigna","Toll, 1956",NULL,False,False
491498,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,289269,NULL,"Anomis",NULL,"Genus",230,False,"Anomis","Hübner, [1821]",NULL,False,False
507938,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,399221,NULL,"Apeira",NULL,"Genus",230,False,"Apeira","Gistl, 1848",NULL,False,False
492856,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397064,NULL,"Apamea",NULL,"Genus",230,False,"Apamea","Ochsenheimer, 1816",NULL,False,False
509585,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,399936,NULL,"Antitype",NULL,"Genus",230,False,"Antitype","Hübner, [1821]",NULL,False,False
511348,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Heliozelidae",54121,54121,NULL,"Antispila",NULL,"Genus",230,False,"Antispila","Hübner, [1825]",NULL,False,False
503418,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,394329,NULL,"Antigastra",NULL,"Genus",230,False,"Antigastra","Lederer, 1863",NULL,False,False
506718,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394469,NULL,"Anticollix",NULL,"Genus",230,False,"Anticollix","Prout, 1938",NULL,False,False
529240,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,397036,NULL,"Anticlea",NULL,"Genus",230,False,"Anticlea","Stephens, 1831",NULL,False,False
510468,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,396925,NULL,"Antichloris",NULL,"Genus",230,False,"Antichloris","Hübner, 1818",NULL,False,False
6959,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Lasiocampidae",222451,398040,NULL,"Dendrolimus","Germar, 1812","Genus",230,True,"Dendrolimus","Germar, 1812",NULL,False,False
6962,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tineidae",179979,395149,NULL,"Triaxomasia","Zagulyaev","Genus",230,False,"Triaxomasia","Zagulajev, 1964",NULL,False,False
513966,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Choreutidae",51999,397951,NULL,"Anthophila",NULL,"Genus",230,False,"Anthophila","Haworth, 1811",NULL,False,False
521896,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,399824,NULL,"Ancylosis",NULL,"Genus",230,False,"Ancylosis","Zeller, 1839",NULL,False,False
508420,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,40555,NULL,"Ancylolomia",NULL,"Genus",230,False,"Ancylolomia","Hübner, [1825]",NULL,False,False
503720,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,395237,NULL,"Ancylis",NULL,"Genus",230,False,"Ancylis","Hübner, [1825]",NULL,False,False
477878,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,394137,NULL,"Anarta",NULL,"Genus",230,False,"Anarta","Ochsenheimer, 1816",NULL,False,False
499817,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gelechiidae",213249,398404,NULL,"Anarsia",NULL,"Genus",230,False,"Anarsia","Zeller, 1839",NULL,False,False
516939,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,396070,NULL,"Anaplectoides",NULL,"Genus",230,False,"Anaplectoides","McDunnough, 1929",NULL,False,False
516414,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,399018,NULL,"Anania stachydalis",NULL,"Species",300,False,"Anania stachydalis","(Zincken, 1821)","Woundwort Pearl",False,False
522102,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,399018,NULL,"Anania verbascalis",NULL,"Species",300,False,"Anania verbascalis","([Denis & Schiffermüller], 1775)","Golden Pearl",False,False
500792,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gelechiidae",213249,398404,NULL,"Anacampsis",NULL,"Genus",230,False,"Anacampsis","Curtis, 1827",NULL,False,False
306971,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394609,NULL,"Antonechloris",NULL,"Genus",230,False,"Thetidia","Boisduval, 1840",NULL,False,False
509370,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394084,NULL,"Angerona",NULL,"Genus",230,False,"Angerona","Duponchel, 1829",NULL,False,False
490399,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,400206,NULL,"Anerastia",NULL,"Genus",230,False,"Anerastia","Hübner, [1825]",NULL,False,False
536376,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Lypusidae",287108,287108,NULL,"Amphisbatis",NULL,"Genus",230,False,"Amphisbatis","Zeller, 1870",NULL,False,False
536265,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,136526,NULL,"Amphipyra berbera",NULL,"Species",300,False,"Amphipyra berbera","Rungs, 1949","Svensson's Copper Underwing",False,False
496170,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,394835,NULL,"Amphipyra",NULL,"Genus",230,False,"Amphipyra","Ochsenheimer, 1816",NULL,False,False
516177,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pterophoridae",202596,398669,NULL,"Amblyptilia",NULL,"Genus",230,False,"Amblyptilia","Hübner, [1825]",NULL,False,False
240155,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,394689,NULL,"Pammene inquilana","Fletcher, 1938","Species",300,False,"Pammene giganteana","(Peyerimhoff, 1863)","Early Oak Piercer",False,False
514078,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Alucitidae",90512,90512,NULL,"Alucita",NULL,"Genus",230,False,"Alucita","Linnaeus, 1758",NULL,False,False
533887,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gelechiidae",213249,397856,NULL,"Altenia",NULL,"Genus",230,False,"Altenia","Sattler, 1960",NULL,False,False
513608,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,218698,NULL,"Alsophilinae",NULL,"Subfamily",190,True,"Alsophilinae",NULL,NULL,False,False
493343,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394486,NULL,"Alsophila",NULL,"Genus",230,False,"Alsophila","Hübner, [1825]",NULL,False,False
